Projeto,Tipo de Serviço,Data Prog.,Status,Intervenção,PowerON,Equipamento,Horário Início,Horário Fim,Parceira,Região,Latitude,Longitude,Link Google Maps URL,Link My Maps URL
DMP/A.NOR.24.06459,Rede Compacta,11/07/2026,Liberado para Execução,PIE,16414272,257ET001606,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.62201123,-46.62771529,"https://www.google.com/maps/search/?api=1&query=-23.62201123,-46.62771529",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.24.06501,Rede Compacta,11/07/2026,Liberado para Execução,PIE,16414272,257ET001606,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.62201123,-46.62771529,"https://www.google.com/maps/search/?api=1&query=-23.62201123,-46.62771529",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.25.01128,Ligação Nova,04/07/2026,Liberado para Execução,FI,16306194,010ET005790,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.65223172,-46.53791987,"https://www.google.com/maps/search/?api=1&query=-23.65223172,-46.53791987",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00201,Alteração de Carga,07/07/2026,Liberado para Execução,PIE,16413101,356ET063360,00:30,04:30,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.56975632,-46.44860665,"https://www.google.com/maps/search/?api=1&query=-23.56975632,-46.44860665",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.25.06904,Reforma de Rede Secundaria RTRI,04/07/2026,Liberado para Execução,FI,16366660,261ET048088,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.63364393,-46.6993524,"https://www.google.com/maps/search/?api=1&query=-23.63364393,-46.6993524",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.25.06402,Reforma de Rede Secundaria RTRI,04/07/2026,Liberado para Execução,FI,16366660,352ET048088,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.50826282,-46.46631524,"https://www.google.com/maps/search/?api=1&query=-23.50826282,-46.46631524",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.ABC.26.00055,Migração para Média Tensão,04/07/2026,Liberado para Execução,FI,16301945,015ET068150,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",ABC,-23.66510404,-46.44767588,"https://www.google.com/maps/search/?api=1&query=-23.66510404,-46.44767588",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00396,Migração para Média Tensão,04/07/2026,Liberado para Execução,PIE,16395186,251ET057752,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.6165746,-46.67535216,"https://www.google.com/maps/search/?api=1&query=-23.6165746,-46.67535216",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.25.05399,Substituição de Poste em Mau Estado,11/07/2026,Liberado para Documentação,FI,,353ET041466,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.55887181,-46.48428375,"https://www.google.com/maps/search/?api=1&query=-23.55887181,-46.48428375",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00162,Ligação Nova,04/07/2026,Liberado para Execução,FI,16363919,010ET006331,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.64354446,-46.52945115,"https://www.google.com/maps/search/?api=1&query=-23.64354446,-46.52945115",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00382,Remoção de Poste,09/07/2026,Liberado para Execução,PIE,16412798,353ET943371,00:30,04:30,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.5310927,-46.54963742,"https://www.google.com/maps/search/?api=1&query=-23.5310927,-46.54963742",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00753,Ligação Provisória,04/07/2026,Liberado para Execução,PIE,16406671,356ET166764,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.56452776,-46.43985774,"https://www.google.com/maps/search/?api=1&query=-23.56452776,-46.43985774",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00351,Ligação Nova,11/07/2026,Liberado para Execução,PIE,16419513,356ET062926,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.59411624,-46.47907602,"https://www.google.com/maps/search/?api=1&query=-23.59411624,-46.47907602",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00352,Ligação Nova,11/07/2026,Liberado para Execução,PIE,16419513,356ET062926,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.59411624,-46.47907602,"https://www.google.com/maps/search/?api=1&query=-23.59411624,-46.47907602",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00209,Ligação Nova,11/07/2026,Liberado para Execução,PIE,16419513,356ET062926,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.59411624,-46.47907602,"https://www.google.com/maps/search/?api=1&query=-23.59411624,-46.47907602",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.25.01162,Rede Compacta,03/07/2026,Liberado para Execução,PIE,16392329,010ET016535,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.68419748,-46.51020146,"https://www.google.com/maps/search/?api=1&query=-23.68419748,-46.51020146",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.25.01161,Rede Compacta,03/07/2026,Liberado para Execução,PIE,16392329,010ET022796,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.68431382,-46.51144812,"https://www.google.com/maps/search/?api=1&query=-23.68431382,-46.51144812",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01073,Rede Compacta,03/07/2026,Liberado para Execução,FI,16363383,356ET160965,10:00,14:00,Engelmig (Área 11) NEC e UPS,LES,-23.61449401,-46.41732213,"https://www.google.com/maps/search/?api=1&query=-23.61449401,-46.41732213",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01084,Rede Compacta,03/07/2026,Liberado para Execução,FI,16363383,356ET160965,10:00,14:00,Engelmig (Área 11) NEC e UPS,LES,-23.61449401,-46.41732213,"https://www.google.com/maps/search/?api=1&query=-23.61449401,-46.41732213",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.25.00105,Alteração de Carga,12/07/2026,Liberado para Execução,PIE,16435655,353ET040158,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.52616598,-46.55213923,"https://www.google.com/maps/search/?api=1&query=-23.52616598,-46.55213923",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.18.02366,Religador Automático,11/07/2026,Liberado para Execução,PIE,16419481,354ET141168,10:00,14:00,ZZOUT-Conecta Área 4 (Contrato Antigo),NOR,-23.45974312,-46.67317378,"https://www.google.com/maps/search/?api=1&query=-23.45974312,-46.67317378",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.NOR.18.02764,Segurança Operativa,11/07/2026,Liberado para Execução,PIE,16419481,354ET141168,10:00,14:00,ZZOUT-Conecta Área 4 (Contrato Antigo),NOR,-23.45974312,-46.67317378,"https://www.google.com/maps/search/?api=1&query=-23.45974312,-46.67317378",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00461,Ligação Nova,06/07/2026,Liberado para Execução,PIE,16333355,355ET132290,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.55987707,-46.61083737,"https://www.google.com/maps/search/?api=1&query=-23.55987707,-46.61083737",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.25.00797,Ligação Nova,12/07/2026,Liberado para Execução,FI,16394497,010ET220628,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.6544176,-46.53660375,"https://www.google.com/maps/search/?api=1&query=-23.6544176,-46.53660375",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.25.01314,Alteração de Carga,12/07/2026,Liberado para Execução,PIE,16434253,353ET008535,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.52309766,-46.52223856,"https://www.google.com/maps/search/?api=1&query=-23.52309766,-46.52223856",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.ABC.26.00079,Alteração de Carga,03/07/2026,Liberado para Execução,FI,16361522,015ET052024,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",ABC,-23.67536419,-46.44727002,"https://www.google.com/maps/search/?api=1&query=-23.67536419,-46.44727002",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00446,Alteração de Carga,11/07/2026,Liberado para Execução,PIE,16367029,152ET038070,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.53710533,-46.65977403,"https://www.google.com/maps/search/?api=1&query=-23.53710533,-46.65977403",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.00558,Ligação Nova,06/07/2026,Liberado para Execução,PIE,16408361,251BF062765,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.60345331,-46.67630658,"https://www.google.com/maps/search/?api=1&query=-23.60345331,-46.67630658",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00795,Ligação Nova,03/07/2026,Liberado para Execução,FI,16362525,353ET061974,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.54821508,-46.52823923,"https://www.google.com/maps/search/?api=1&query=-23.54821508,-46.52823923",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00006,Migração para Média Tensão,07/07/2026,Liberado para Execução,PIE,16367742,351ET500194,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.50539418,-46.68261057,"https://www.google.com/maps/search/?api=1&query=-23.50539418,-46.68261057",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.01476,Ligação Nova,07/07/2026,Liberado para Execução,PIE,16409179,354ET067532,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.48701144,-46.61308906,"https://www.google.com/maps/search/?api=1&query=-23.48701144,-46.61308906",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00826,Alteração de Carga,06/07/2026,Liberado para Execução,FI,16364473,353ET033015,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.55692749,-46.50336456,"https://www.google.com/maps/search/?api=1&query=-23.55692749,-46.50336456",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.01595,Remoção de Poste,08/07/2026,Liberado para Execução,FI,16453966,152ET085032,10:00,14:00,Conecta Obras Extras (Área 4 e 5) NEC,NOR,-23.56393752,-46.66575974,"https://www.google.com/maps/search/?api=1&query=-23.56393752,-46.66575974",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00800,Ligação Provisória,07/07/2026,Liberado para Execução,PIE,RESOLVIDO,356ET023630,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.63639883,-46.47128739,"https://www.google.com/maps/search/?api=1&query=-23.63639883,-46.47128739",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.03038,Rede Compacta,09/07/2026,Liberado para Execução,FI,16414844,356ET006621,10:00,14:00,Engelmig (Área 11) NEC e UPS,LES,-23.58768106,-46.42517316,"https://www.google.com/maps/search/?api=1&query=-23.58768106,-46.42517316",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.03039,Rede Compacta,09/07/2026,Liberado para Execução,OLVR,,356ET006621,10:00,14:00,Engelmig (Área 11) NEC e UPS,LES,-23.58768106,-46.42517316,"https://www.google.com/maps/search/?api=1&query=-23.58768106,-46.42517316",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.03051,Rede Compacta,09/07/2026,Liberado para Execução,OLVR,,356ET006621,10:00,14:00,Engelmig (Área 11) NEC e UPS,LES,-23.58768106,-46.42517316,"https://www.google.com/maps/search/?api=1&query=-23.58768106,-46.42517316",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01973,Rede Compacta,08/07/2026,Liberado para Execução,PIE,16413436,356ET006533,10:00,14:00,Engelmig (Área 11) NEC e UPS,LES,-23.57244297,-46.43175074,"https://www.google.com/maps/search/?api=1&query=-23.57244297,-46.43175074",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00112,Ligação Provisória,07/07/2026,Liberado para Execução,FI,16366991,353ET003265,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.53739822,-46.54074354,"https://www.google.com/maps/search/?api=1&query=-23.53739822,-46.54074354",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00830,Ligação Nova,11/07/2026,Liberado para Execução,FI,16405864,353ET008208,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.52590617,-46.61355512,"https://www.google.com/maps/search/?api=1&query=-23.52590617,-46.61355512",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.25.01007,Ligação Nova,08/07/2026,Liberado para Execução,FI,16367771,015ET088045,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.65398007,-46.45188797,"https://www.google.com/maps/search/?api=1&query=-23.65398007,-46.45188797",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.24.00803,Ligação Nova,08/07/2026,Liberado para Execução,FI,16372891,356ET058313,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.60418367,-46.46583171,"https://www.google.com/maps/search/?api=1&query=-23.60418367,-46.46583171",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.25.01091,Ligação Nova,08/07/2026,Liberado para Execução,FI,16372891,356ET058313,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.60418367,-46.46583171,"https://www.google.com/maps/search/?api=1&query=-23.60418367,-46.46583171",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00343,Alteração de Carga,03/07/2026,Liberado para Execução,FI,16369790,252ET066444,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.56958066,-46.6780315,"https://www.google.com/maps/search/?api=1&query=-23.56958066,-46.6780315",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00013,Alteração de Carga,03/07/2026,Liberado para Execução,FI,16371924,351BF051509,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.46203476,-46.69102878,"https://www.google.com/maps/search/?api=1&query=-23.46203476,-46.69102878",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00391,Alteração de Carga,03/07/2026,Liberado para Execução,FI,16369844,252ET100494,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.57187994,-46.68681126,"https://www.google.com/maps/search/?api=1&query=-23.57187994,-46.68681126",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.01475,Alteração de Carga,03/07/2026,Liberado para Execução,FI,16370015,257ET070816,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.57073959,-46.65045909,"https://www.google.com/maps/search/?api=1&query=-23.57073959,-46.65045909",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00606,Alteração de Carga,03/07/2026,Liberado para Execução,FI,16372140,351ET022150,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.49321442,-46.6870204,"https://www.google.com/maps/search/?api=1&query=-23.49321442,-46.6870204",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.26.00665,Ligação Provisória,03/07/2026,Liberado para Execução,FI,16374101,355ET171514,10:30,14:30,"Alpitel Energy (Área 7, 8A e 10) NEC",LES,-23.55588454,-46.54273846,"https://www.google.com/maps/search/?api=1&query=-23.55588454,-46.54273846",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.01541,Ligação Nova,03/07/2026,Liberado para Execução,FI,16369554,152ET039164,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.5178217,-46.66999916,"https://www.google.com/maps/search/?api=1&query=-23.5178217,-46.66999916",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.01713,Remoção de Poste,06/07/2026,Liberado para Execução,FI,16375030,251ET008379,10:00,12:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.61133225,-46.6513576,"https://www.google.com/maps/search/?api=1&query=-23.61133225,-46.6513576",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00563,Alteração de Carga,06/07/2026,Liberado para Execução,FI,16374784,151ET053490,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.56447874,-46.66036276,"https://www.google.com/maps/search/?api=1&query=-23.56447874,-46.66036276",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.LES.25.01247,Ligação Nova,08/07/2026,Liberado para Execução,FI,16434243,356ET072322,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.61253753,-46.47151087,"https://www.google.com/maps/search/?api=1&query=-23.61253753,-46.47151087",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00493,Alteração de Carga,06/07/2026,Liberado para Execução,FI,16375042,257ET096109,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.57087085,-46.63449421,"https://www.google.com/maps/search/?api=1&query=-23.57087085,-46.63449421",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.01755,Alteração de Carga,03/07/2026,Liberado para Execução,FI,16394311,351ET001280,10:00,13:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.47623198,-46.6908768,"https://www.google.com/maps/search/?api=1&query=-23.47623198,-46.6908768",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00591,Alteração de Carga,06/07/2026,Liberado para Execução,FI,16374869,257ET023753,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.5814594,-46.61110814,"https://www.google.com/maps/search/?api=1&query=-23.5814594,-46.61110814",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00488,Alteração de Carga,06/07/2026,Liberado para Execução,FI,16374934,251ET002111,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.57544521,-46.66169591,"https://www.google.com/maps/search/?api=1&query=-23.57544521,-46.66169591",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00526,Alteração de Carga,06/07/2026,Liberado para Execução,FI,16374934,251ET002111,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.57544521,-46.66169591,"https://www.google.com/maps/search/?api=1&query=-23.57544521,-46.66169591",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00317,Ligação Nova,07/07/2026,Liberado para Execução,FI,16378752,257ET034462,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.56511953,-46.61740429,"https://www.google.com/maps/search/?api=1&query=-23.56511953,-46.61740429",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.25.01665,Ligação Provisória,07/07/2026,Liberado para Execução,FI,16379973,351ET094897,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.5008422,-46.73170762,"https://www.google.com/maps/search/?api=1&query=-23.5008422,-46.73170762",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.26.01390,Reforma de Rede Secundária,07/07/2026,Liberado para Execução,FI,16383999,355ET069173,10:30,14:30,"Alpitel Energy (Área 7, 8A e 10) NEC",LES,-23.54845054,-46.59112254,"https://www.google.com/maps/search/?api=1&query=-23.54845054,-46.59112254",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00448,Ligação Nova,08/07/2026,Liberado para Execução,BRA,16440012,351EP006555,08:00,17:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.43407024,-46.71736169,"https://www.google.com/maps/search/?api=1&query=-23.43407024,-46.71736169",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DMP/A.LES.24.07669,Reforma de Rede Secundaria RTRI,10/07/2026,Liberado para Execução,FI,16399032,353ET028268,10:00,14:00,"Start Engenharia (Área 8B, 9  e 11) NEC",LES,-23.53525439,-46.52473579,"https://www.google.com/maps/search/?api=1&query=-23.53525439,-46.52473579",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00116,Remoção de Poste,07/07/2026,Liberado para Execução,FI,16378651,252ET031130,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.57435521,-46.69196647,"https://www.google.com/maps/search/?api=1&query=-23.57435521,-46.69196647",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00016,Ligação Nova,07/07/2026,Liberado para Execução,FI,16380781,354ET011769,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.49244696,-46.61865946,"https://www.google.com/maps/search/?api=1&query=-23.49244696,-46.61865946",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
DAC/A.NOR.26.00508,Ligação Nova,07/07/2026,Liberado para Execução,FI,16379708,351BF058816,10:00,14:00,Conecta Obras (Área 4 e 5) NEC,NOR,-23.4021918,-46.721567,"https://www.google.com/maps/search/?api=1&query=-23.4021918,-46.721567",https://www.google.com/maps/d/edit?mid=10HwNRTu34UfYUParmwc_21swb9OrORy8&usp=sharing
